0.161522;0.087397;0.126937;0.183909;0.093037;0.136452;0.134734;0.076012;
-1.#IND00;-1.#IND00;-1.#IND00;-1.#IND00;-1.#IND00;-1.#IND00;
-1.#IND00;-1.#IND00;-1.#IND00;-1.#IND00;-1.#IND00;-1.#IND00;
